City,Lat,Lng
McDonald|OH|US,41.16,-80.72
Trollasen|@|NO,59.82,10.78
Prunieres|@|FR,44.55,6.33
Little Neston|@|GB,53.28,-3.05
Saint Pair|@|FR,49.16,-0.19
Larksville|PA|US,41.26,-75.93
Wuerselen-Broichweiden|@|DE,50.82,6.17
Benson|@|GB2,43.3,-74.37
Dieblich|@|DE,50.32,7.47
Bramhope|@|GB2,53.89,-1.64
Zetland|@|AU,-33.91,151.21
Albersloh|@|DE,51.87,7.75
Slatina|@|RO,46.43,22.23
Stoystown|PA|US,40.1,-78.95
Baldoyle|@|IE,53.4,-6.14
Auersthal|@|AT,48.37,16.64
Fontaine l'Abbe|@|FR,49.09,0.68
Ecuires|@|FR,50.44,1.77
Gentryville|IN|US,38.1,-87.03
Seward|AK|US,60.1,-149.44
Fachsenfeld|@|DE,48.88,10.05
Dorchester|SC|US,33.14,-80.39
Boldon|@|GB2,54.94,-1.45
Munningen|@|DE,48.91,10.63
Springdale|CT|US,41.09,-73.52
Frellstedt|@|DE,52.21,10.91
Alexandra|@|NZ,-45.25,169.39
Ravenna|MI|US,43.19,-85.94
Lound|@|GB,53.25,-0.95
High Shoals|NC|US,35.4,-81.2
Lully|@|CHX,46.29,6.41
BartholomÃ¤berg|@|AT,47.09,9.91
Nossen|@|DE,51.1,13.3
Harbo|@|SE,60.1,17.2
Matakohe|@|NZ,-36.13,174.18
Ahlerstedt|@|DE,53.4,9.44
Beechwood|NJ|US,41.76,-74.98
Cabudare|@|VE,10.03,-69.09
Chiry Ourscamps|@|FR,49.53,2.98
Altwittenbek|@|DE,54.37,10.05
Dortmund-Brackel|@|DE,51.52,7.55
Weatherby Lake|MO|US,39.24,-94.7
Wolfenbuttel-Ahlum|@|DE,52.17,10.61
Langen|@|AT,47.52,9.84
Cape Woolamai|@|AU,-38.53,145.34
Berga|@|DE,50.75,12.15
Granville|IL|US,41.26,-89.23
Vila Nova de Foz Coa|@|PTX,41.11,-7.16
Niederstaufenbach|@|DE,49.53,7.52
pos. Gorki Leninskie|@|RU,55.62,38.03
Walzenhausen|@|CH,47.45,9.61
Kollmar|@|DE,53.74,9.47
Dallau|@|DE,49.38,9.19
South End|@|ZA,-33.97,25.62
Cook|@|AU,-30.72,129.51
Readsboro|VT|US,42.8,-72.97
Carnoet|@|FR,48.36,-3.52
Arienzo|@|IT,41.03,14.51
Richton|MS|US,32.58,-90.15
Marspich|@|FR,49.34,6.08
"Clinton Township, Lenawee County|MI|US",41.9,-84.07
Signes|@|FR,43.28,5.85
Burstwick|@|GB2,53.73,-0.14
Ramdala|@|SE,56.18,15.77
Hostetter|PA|US,40.27,-79.4
"Forest Park, Bracknell, RG12 3TX|@|GB2",51.4,-0.74
Broughton Hackett|@|GB,52.19,-2.11
La Saussaye|@|FR,49.26,0.98
Auhagen|@|DE,52.4,9.3
Algiers|@|DZ,36.78,3.06
Peabody|KS|US,38.17,-97.11
Bissersheim|@|DE,49.54,8.2
Castel Goffredo|@|IT,45.3,10.48
Franceville|@|GA,-1.63,13.59
Jodoigne Souveraine|@|BE,50.71,4.84
Orleans|IN|US,38.66,-86.45
Wulsbuettel-Hoope|@|DE,52.84,9.92
Ecaussinnes|@|BE,50.56,4.17
Dent|OH|US,39.19,-84.65
Gilboa|@|IL,32.57,35.41
Lexy|@|FR,49.5,5.73
Georges Mills|NH|US,43.43,-72.07
Kieve|@|DE,53.27,12.58
Miniac Morvan|@|FR,48.52,-1.89
Gerlikon|@|CH,47.54,8.88
Gudo Visconti|@|IT,45.37,9.0
Fontana Fredda|@|IT,44.29,9.79
Merlas|@|FR,45.44,5.66
Rathsweiler|@|DE,49.6,7.46
Colbert|OK|US,33.85,-96.5
Londonderry|VT|US,43.2,-72.8
La Chapelle Reanville|@|FR,49.1,1.38
Rouveen|@|NL,52.61,6.18
"Perry Township, Lawrence County|PA|US",40.5,-75.92
Grub|@|CH,47.45,9.51
Hamm/Sieg|@|DE,50.77,7.68
Prescot|@|EN,46.43,-78.41
Clermont-sous-Huy|@|BE,50.57,5.39
Michendorf|@|DE,52.29,13.07
"Okamoto-cho, Kusatsu-shi, Shiga 525-0044|@|JP",34.27,134.0
Grebbestad|@|SE,58.69,11.25
Grey Friars|@|GB2,35.1,-85.23
Langschlag|@|AT,48.57,14.85
"Beitou Chiu, Taipei|@|TW",25.15,121.52
Krofdorf-Gleiberg|@|DE,50.62,8.64
Maoz Zion|@|IL,31.79,35.14
Taivassalo|@|FI,60.55,21.62
Yoshinogari|@|JP,33.35,130.4
UniversitÃ  del Piemonte Orientale|@|IT,45.6,8.14
Offenstetten|@|DE,48.81,11.9
Korazim|@|IL,32.91,35.55
Probstried|@|DE,47.82,10.33
Mechanics Falls|ME|US,44.09,-68.84
Eastriggs|@|GB,54.98,-3.18
Bendorf|@|DEX,47.48,7.28
Odenville|AL|US,33.66,-86.42
Chalfonte|DE|US,39.82,-75.53
Matfield|@|GB,51.15,0.37
Glenwood|WV|US,40.08,-80.7
Francis|UT|US,40.61,-111.28
Cowandilla|@|AU,-34.93,138.57
Research Triangle Park|NY|US,42.34,-75.88
Ropley|@|GB2,51.09,-1.08
Herent|@|BEX,45.46,3.14
Mammern|@|CH,47.64,8.92
Upar Kuai|@|IN,20.14,85.51
Odell|NE|US,40.05,-96.8
Golden|MO|US,36.52,-93.65
Franklin Furnace|OH|US,38.65,-82.85
Pascani|@|RO,47.25,26.73
Malwana|@|LK,6.95,80.02
Namborn|@|DE,49.52,7.16
Ketch Harbour|@|CA,44.47,-63.55
Isla Verde|PR|US,18.45,-66.02
Auzouer en Touraine|@|FR,47.56,0.94
Lutjenwestedt|@|DE,54.15,9.49
Bonaire|GA|US,32.54,-83.6
Sheffield|IL|US,41.36,-89.74
Grosshennersdorf|@|DE,50.99,14.79
Pipestone|MN|US,44.0,-96.32
Les Roquetes|@|ES,41.45,2.17
Princeton|NC|US,35.47,-78.16
Jiji Township|@|TW,23.84,120.78
Pleasant Grove|AL|US,33.8,-87.37
Tlmace-Lipnik|@|SK,48.29,18.53
Razole|@|IN,16.48,81.84
Wyndham|@|AU,-37.89,144.62
Salet|@|BE,50.31,4.82
Droue sur Drouette|@|FR,48.6,1.7
Larouche|@|CA,49.35,-68.13
Garretson|SD|US,43.71,-96.5
Otterville|@|CA,42.93,-80.6
Hladke Zivotice|@|CZ,49.68,17.97
Tezpur|@|IN,26.63,92.8
Banwell|@|GB2,51.33,-2.86
Schnifis|@|AT,47.22,9.73
Golmbach-Warbsen|@|DE,51.9,9.54
Hague|VA|US,38.07,-76.65
Duga Resa|@|HR,45.43,15.48
Redhill|@|AU,-33.53,138.2
Machynlleth|@|GB,52.59,-3.85
Jalan Batu Uban|@|MY,5.35,100.31
New Hinksey|@|GB2,51.74,-1.25
Varennes Changy|@|FR,47.86,2.65
Narara|@|AU,-33.4,151.35
Roccabianca|@|IT,45.0,10.2
Delegacion Xochimilco|@|MX,18.25,-99.38
Melrose Park|@|AU,-34.99,138.59
Buttenwiesen-Unterthurheim|@|DE,48.6,10.71
Wabamun|@|CA,53.56,-114.46
Witten-Bommern|@|DE,51.42,7.33
Cellardyke|@|GB,56.22,-2.69
Dannemois|@|FR,48.45,2.48
Zhu Hai|@|CN,28.44,102.71
Cerklje NA Gorenjskem|@|SI,46.26,14.5
Providence|KY|US,36.67,-86.68
Rowland Hts.|CA|US,34.0,-117.93
Jussac|@|FR,45.0,2.41
Oedt|@|DE1,48.78,15.48
New Abbot|@|GB,50.7,-3.53
Lignan sur Orb|@|FR,43.38,3.17
Veyziat|@|FR,46.28,5.62
Foxhol|@|NL,53.17,6.71
St. Peter am Ottersbach|@|AT,46.8,15.76
Bangor|CA|US,39.39,-121.41
Hebron|NE|US,40.17,-97.59
Bigolino Di Valdobbiadene|@|IT,45.87,12.01
Strawberry Plains|TN|US,36.06,-83.69
Vogtareuth|@|DE,47.95,12.18
Bernbeuren|@|DE,47.74,10.78
Goodman|MO|US,36.74,-94.4
San Moreno|CA|US,33.92,-117.16
Letohatchee|AL|US,32.13,-86.49
Pearl Island|@|MY,5.28,100.49
Wesley|IA|US,43.09,-93.99
St. Charles|MD|US,38.61,-76.91
Roosevelt|OK|US,34.85,-99.02
Razgrad|@|BG,43.57,26.51
Virgie|KY|US,37.34,-82.58
Fishing Creek|MD|US,38.32,-76.22
Colesville|MD|US,39.08,-77.0
Jannowitz|@|DE,51.4,13.85
Leerbeek|@|BE,50.77,4.13
Selargius|@|ITX,39.28,9.13
Sulzemoos|@|DE,48.29,11.26
Nieppe|@|FR,50.7,2.84
Saint Paul les Romans|@|FR,45.06,5.13
Portland|@|AU,-38.36,141.61
Sutton|NE|US,40.61,-97.86
Vittsjo|@|SE,56.34,13.67
Landover Hills|MD|US,38.94,-76.89
Victoria Point|@|AU,-27.58,153.3
Snarøya|@|NO,59.88,10.61
Amma|WV|US,38.57,-81.27
Shekhanya|@|IL,32.85,35.25
Eberswalde|@|DE,52.84,13.8
Selange|@|BE,49.61,5.85
Mate Asher|@|IL,33.02,35.17
Nidderau-Windecken|@|DE,50.22,8.88
Meeze Damas|@|SY,33.51,36.29
MÃ¼cke|@|DE,52.4,-2.24
Le Loche|@|CH,46.51,6.79
Smith Falls|@|CAX,35.36,-94.37
Cardigan|@|CA,46.35,-62.25
Brigg|@|GB,53.55,-0.49
Mesnil en Thelle|@|FR,49.17,2.28
Jefferson|ME|US,44.21,-69.45
Morristown|NY|US,44.58,-75.65
Steinbach-Hallenberg|@|DE,50.68,10.61
Cosme Velho|@|BR,-22.94,-43.2
Mimbach|@|DE,49.52,11.86
Rodman|NY|US,43.85,-75.94
Cersot|@|FR,46.71,4.62
Nesle|@|FR,49.7,1.52
Armdale|@|CA,44.62,-63.59
Centerfield|UT|US,39.13,-111.82
Ganzer/Wusterhausen|@|DE,52.87,12.57
Saint Piat|@|FR,48.55,1.58
Soultzbach-les-bains|@|FR,48.03,7.2
Bundall|@|AU,-28.01,153.41
Asteasu|@|ES,43.2,-2.1
Gey|@|DE,50.75,6.42
Morarp|@|SE,56.05,12.85
Claviers|@|FR,43.6,6.57
Indian Beach|NC|US,34.69,-76.9
Camiers|@|FR,50.56,1.61
Mullica|NJ|US,39.61,-74.68
Forest Hill|LA|US,30.42,-91.09
Saint Romain le Puy|@|FR,45.56,4.14
Uiseong-gun|@|KR,36.36,128.59
Smith Grove|KY|US,36.74,-83.26
Northall|@|GB,51.87,-0.61
Garcelles|@|FR,49.1,-0.28
Ruddervoorde|@|BE,51.08,3.2
Saint Paul|MO|US,38.85,-90.74
Monestier de Clermont|@|FR,44.92,5.64
Bridge of Allan|@|GB,56.16,-3.95
Schlingen|@|DE,47.97,10.62
Victor Harbor|@|AU,-35.52,138.62
Beaver Bank|@|CA,44.86,-63.71
Poilly lez Gien|@|FR,47.66,2.59
Longirod|@|CH,46.51,6.24
Pear River|NY|US,42.95,-73.63
Uboldo|@|IT,45.61,8.99
Tintagel|@|GB,50.65,-4.73
Pielachhauser|@|AT,48.2,15.45
Brokeloh|@|DE,52.57,9.25
Saint Just Malmont|@|FR,45.34,4.33
Bridgenorth|@|GB2,-41.38,146.97
Daya Township|@|TW,24.23,120.64
Latta|SC|US,34.34,-79.44
Crandon|WI|US,45.57,-88.9
Mount Nebo|WV|US,38.2,-80.85
Sibbhult|@|SE,56.27,14.2
Colleret|@|FR,50.26,4.08
Ashigarashimo-gun|@|JP,35.19,139.05
Dongmyeong-myeon|@|KR,36.0,128.57
Montescudaio|@|IT,43.33,10.59
Caraman|@|FR,43.53,1.76
Racrange|@|FR,48.92,6.68
6778 Musson|@|BE,49.57,5.69
Lockerley|@|GB,51.03,-1.58
Singwitz|@|DE,51.14,14.4
Bacqueville en Caux|@|FR,49.79,1.01
Wellendingen|@|DE,48.16,8.71
Lauenforde|@|DE,51.68,9.42
Remering|@|FR,49.26,6.63
Ouagadougou|@|BF,12.37,-1.53
Tipton|@|GB2,35.51,-89.76
Landrichamps|@|FRX,50.08,4.83
Rauris|@|AT,47.15,12.94
Tollet|@|AT,48.25,13.8
Camposanto|@|IT,44.8,11.15
Villefranche|@|FR,43.45,-1.03
Corroy-le-Grand|@|BE,50.66,4.67
Quarto d'Altino|@|IT,45.56,12.39
Giron|@|FR,46.23,5.82
Lake|MS|US,32.34,-89.33
Deufringen|@|DE,48.68,8.87
Stralsund|@|DE,54.3,13.1
Oroer|@|FR,49.5,2.18
Nercwys|@|GB,53.13,-3.14
Feijo|@|PT,38.65,-9.15
Klingenthal|@|FR,48.46,7.42
Schoneiche|@|DE,52.48,13.7
Limekiln|PA|US,40.18,-76.95
Levico Terme|@|IT,46.0,11.33
Tregarth|@|GB,53.19,-4.09
Shiobara|@|JP,37.01,139.73
Oud-Vossemeer|@|NL,51.58,4.19
Mauborget|@|CH,46.86,6.61
Salzhemmendorf|@|DE,52.05,9.6
Barberville|FL|US,29.19,-81.42
Sumy|@|UA,51.24,33.81
Brentwood|PA|US,40.37,-79.97
Leysin|@|CH,46.34,7.01
Pantigliate-Milan|@|IT,45.44,9.36
Harding|NJ|US,39.64,-75.12
Falkenau|@|DD,50.86,13.11
Le Fauga|@|FR,43.4,1.29
Woodbine|GA|US,30.96,-81.72
Merzligen|@|CH,47.09,7.26
Neuhofen/Innkreis|@|AT,48.18,13.47
Mangrove Mountain|@|AU,-33.32,151.18
Noroton Heights|CT|US,41.08,-73.49
Kakerbeck|@|DE,52.67,11.27
Providence Village|TX|US,33.24,-96.97
Rossatz|@|AT,48.37,15.47
Victor|WV|US,38.42,-81.43
Bribie Island|@|AU,-26.99,153.13
Cresaptown|MD|US,39.59,-78.83
Steinhoring|@|DE,48.09,12.03
Calumet|OK|US,35.6,-98.12
Mori|@|IT,45.86,10.96
Baddeckenstedt|@|DE,52.09,10.21
Poncin|@|FR,46.09,5.42
Blackburn North|@|AU,-37.81,145.15
Tuggen|@|CH,47.2,8.94
Zell/Mosel|@|DE,50.03,7.2
Combronde|@|FR,45.99,3.08
Clay Center|NE|US,40.53,-98.05
Surrey Downs|@|AU,-34.81,138.71
Carrigrohane|@|IE,51.91,-8.64
Taoyuan County|MA|US,42.61,-70.67
Uslar-Wiensen|@|DE,51.65,9.62
Veyrins|@|FR,45.63,5.53
Rustenburg|@|ZA,-25.67,27.24
Burgschwalbach|@|DE,50.28,8.08
Jordan Station|@|CA,44.78,-77.63
"Ikejiri Aza Ishinoki, Itami-shi, Hyogo-ken|@|JP",35.65,139.69
Neschwil|@|CH,47.43,8.79
Prate|@|IT,44.4,9.6
Besten|@|DE,52.25,13.65
D-3423 Andra-Wordern|@|AT,48.32,16.22
Hakata|@|JP,33.58,130.45
Reith bei Seefeld|@|AT,47.28,11.23
Branford|FL|US,29.96,-82.92
Oberschan|@|CH,47.1,9.48
Nienstadt|@|DE,52.3,9.16
Jalhay|@|BE,50.53,5.97
Thalfingen|@|DE,48.44,10.05
Skondal|@|SE,59.26,18.11
Fornoli Lucca|@|IT,44.25,9.97
Michelsneukirchen|@|DE,49.12,12.55
Glanegg|@|AT,46.72,14.21
Torre Pellice|@|IT,44.82,7.2
Ried-Brig|@|CH,46.31,8.02
Horgues|@|FR,43.19,0.08
Fahren|@|DE,54.36,10.34
Castell'Arquato|@|IT,44.87,9.87
Hakone-machi|@|JP,35.23,139.05
Roxton Falls|@|CA,45.58,-72.52
Carcassonne|@|FR,43.21,2.35
United Arab Emirates|@|AE,24.38,53.64
Courchapoix|@|CH,47.35,7.45
Franschhoek|@|ZA,-33.91,19.12
Herbram|@|DE,51.68,8.92
Baird|TX|US,32.39,-99.39
Nanton|@|FR,46.62,4.81
Scott Run|PA|US,41.57,-75.63
L'Orient|@|CH,46.6,6.24
Canet de Mar|@|ES,41.59,2.58
Karkom|@|IL,32.93,35.61
Demker|@|DE,52.5,11.85
San Marco|TX|US,31.14,-99.58
Col. Polanco|@|MX,26.84,-107.64
Takaka|@|NZ,-40.85,172.8
Avihayil|@|IL,32.35,34.87
Springfield|CA|US,38.02,-120.41
Carmelia|@|ILX,38.21,15.92
Grand-Laviers|@|FR,50.13,1.78
Ettenheim|@|DE,48.25,7.85
Kayseri|@|TR,38.72,35.49
Soria|@|ES,41.87,-2.93
Tieringen|@|DE,48.2,8.89
Silver Bay|MN|US,47.29,-91.28
Lankau|@|DE,53.67,10.67
Ridgmont|@|GB,52.02,-0.57
Ashby|MN|US,46.09,-95.82
Sinabronn|@|DE,48.54,9.95
Fairy Meadow|@|AU,-34.4,150.88
Laverune|@|FR,43.58,3.8
Pedrengo|@|IT,45.7,9.74
Munchen-Pasing|@|DE,48.15,11.46
Indian River|@|CA,44.34,-78.16
Herndon|PA|US,40.71,-76.85
Lärbro|@|SE,57.79,18.79
South Dayton|NY|US,42.36,-79.05
Arrowtown|@|NZ,-44.94,168.84
late of Palo Pinto|TX|US,32.76,-98.32
Chapel Hill|@|IE,52.71,-8.51
Gopalganj|@|IN,26.42,84.37
Krumpendorf|@|AT,46.63,14.21
St Medard|@|FR,47.38,5.25
La Ferte-Allais|@|FR,47.22,-1.72
Saint Pierre de Varennes|@|FR,46.84,4.51
Lowry City|MO|US,38.14,-93.73
Saluzzo|@|IT,44.69,7.49
Urberach|@|DE,49.97,8.8
Hatchet Lake|@|CA,44.59,-63.67
Pruille l'Eguille|@|FR,47.84,0.42
Conwy|@|GB,53.15,-3.76
Montville|CT|US,41.47,-72.15
Mossyrock|WA|US,46.53,-122.48
Kempsey|@|GB2,-30.91,152.52
Norway|IA|US,41.9,-91.92
Jupiter Inlet Colony|FL|US,26.95,-80.08
Pencaitland|@|GB,55.91,-2.89
Roclenge-sur-Geer|@|BE,50.76,5.59
Windermere|@|EN,54.35,-2.94
Linesville|PA|US,41.66,-80.42
Annangrove|@|AU,-33.67,150.96
Baka El Gharbiya|@|IL,32.55,35.18
Lowenstein|@|DE,49.09,9.4
Vogelwaarde|@|NL,51.32,3.97
Collebeato|@|IT,45.59,10.21
Parteen|@|IE,52.7,-8.62
Kierling|@|AT,48.31,16.28
Dinas Powis|@|GB7,38.95,-94.16
Samobor|@|HR,45.77,15.63
Stagsden|@|GB2,52.12,-0.57
Rontignon|@|FR,43.25,-0.34
Froyennes|@|BE,50.62,3.36
East Holden|ME|US,44.74,-68.63
Les Thons|@|FR,47.99,5.88
Milharado|@|PT,38.93,-9.18
Mehlmeisel|@|DE,49.96,11.86
Saint Victor sur Rhins|@|FRX,46.01,4.28
Papendorf|@|DE,54.04,12.13
Early Branch|SC|US,32.75,-80.93
Am{dot over (s)}terdam|@|NL,52.97,7.17
Old Mill Creek|@|IE,52.26,-6.73
Trenton|TX|US,33.43,-96.34
Somerton|AZ|US,32.6,-114.71
Opbrakel|@|BE,50.78,3.75
Coweta County|GA|US,33.35,-84.78
Oberbipp|@|CH,47.25,7.67
Boulder|CA|US,32.96,-116.93
Siegendorf|@|AT,47.78,16.57
Saint-Sulpice|@|CA,45.83,-73.35
Charlevoix|@|US,45.24,-85.06
"Bernards Township, Somerset County|NJ|US",40.68,-74.56
Easton|MN|US,43.77,-93.9
Agliana|@|IT,43.9,11.0
Heltersberg|@|DE,49.31,7.71
Richford|NY|US,42.36,-76.2
Sorrento|@|CA,50.89,-119.4
Cadogan|PA|US,40.75,-79.58
New Stanton|PA|US,40.22,-79.61
Acme|WA|US,48.72,-122.2
Echo|MI|US,45.25,-84.52
Claremont Meadows|@|AU,-33.77,150.77
La Tessoualle|@|FR,47.0,-0.85
Segovia|@|ES,40.91,-4.15
Paintsville|KY|US,37.81,-82.8
Campobasso|@|IT,41.57,14.66
Saint Vincent|@|FR,49.06,1.39
Spurgeon|IN|US,38.25,-87.26
Saint-Prime|@|CA,48.59,-72.37
Unanderra|@|AU,-34.45,150.85
Courthezon|@|FR,44.09,4.88
Buti|@|IT,43.74,10.59
Salies du Salat|@|FR,43.1,0.96
Onkerzele|@|BE,50.78,3.9
Greppen|@|CH,47.06,8.43
Pachuta|MS|US,32.04,-88.88
San Cristobal|@|DO,18.52,-70.21
Woburn Sands|@|GB,52.01,-0.66
Nieuwstadt|@|NL,51.04,5.86
Levis-Lauzon|@|CA,46.04,-74.76
Montpelier|IN|US,40.55,-85.28
Meliden|@|GB7,53.32,-3.41
Nishiyatsushiro-gun|@|JP,35.53,138.52
91410 Roinville-sur-Dourdan|@|FR,48.52,2.05
Ringsend|@|IE,53.34,-6.23
Skotbu|@|NO,59.66,10.95
Nevoy|@|FR,47.73,2.59
Saint-Thiebaud|@|FR,46.97,5.88
Toton|@|GB,52.91,-1.25
Authon du Perche|@|FR,48.11,0.91
Dungog|@|AU,-32.35,151.63
Junction City|AR|US,33.53,-91.38
Chule Vista|MA|US,42.54,-71.31
Cologne-Flittard|@|DT,51.01,6.99
Saint Charles|MI|US,43.3,-84.14
Arcadia|OH|US,41.11,-83.51
St. Nazianz|WI|US,44.01,-87.92
Hawthorne|@|AU,-27.46,153.06
Shangyu|@|CN,30.01,120.9
Franken|@|FR,47.59,7.35
Stampe|@|DE,54.34,10.0
Woronora Heights|@|AU,-34.03,151.03
Huron|IN|US,38.72,-86.67
Campe Verde|AZ|US,34.72,-112.0
Rindal|@|NO,63.0,9.34
Emmer-Compascuum|@|NL,52.81,7.01
Ceske Velenice|@|CZ,48.77,14.95
Priestewitz|@|DE,51.24,13.51
Bretnig-Hauswalde|@|DE,51.15,14.08
Thuillies|@|BE,50.29,4.33
Marmet|WV|US,38.25,-81.57
Captains Flat|@|AU,-35.57,149.42
Caino|@|IT,45.62,10.32
Lanciano|@|IT,42.21,14.39
Noordheuwel|@|ZA,-26.09,27.8
San Antonio|@|CH,46.17,9.06
Texas Township|MI|US,42.2,-85.69
Florence|IN|US,38.78,-84.92
Xiyu Township|@|TW,23.6,119.51
Mooball|@|AU,-28.43,153.5
Dingolshausen|@|DE,49.91,10.39
Meerbusch Lank-Latum|@|DE,51.31,6.68
Porterfield|WI|US,45.15,-87.79
Jezus-Eik|@|BE,50.79,4.48
Milazzo|@|IT,38.22,15.24
Sezenove/Bernex|@|CH,46.16,6.06
Niederscheyern|@|DE,48.52,11.48
Twin Lakes|MI|US,46.9,-88.85
Clark|MO|US,40.43,-91.73
Wistedt|@|DE,53.27,9.68
Hankinson|ND|US,46.07,-96.89
Tammela|@|FI,60.81,23.88
Hartford|ME|US,44.37,-70.35
Floyd Knobbs|IN|US,38.3,-85.89
Croissy Beaubourg|@|FR,48.82,2.65
Torno|@|IT,45.85,9.12
Edwards Passage|@|GB,50.1,-5.13
Crantock near Newquay|@|EN,50.4,-5.1
Sandsli|@|NO,60.29,5.28
Pin-Jan|@|TWX,35.26,45.94
Hittisau|@|AT,47.46,10.01
Beacon Hill|@|GB,51.13,-0.75
Mauchenheim|@|DE,49.72,8.05
Barden Ridge|@|AU,-34.04,151.0
30510 Yecla (Murcia)|@|ES,40.95,-6.5
"Guseong-Dong, Yuseong-Gu, Daejeon|@|KR",36.8,127.17
Wooragee|@|AU,-36.29,146.73
Jahariya|@|IL,29.02,77.91
Kolsas|@|NO,59.91,10.51
Langueux|@|FR,48.5,-2.71
Bayside|CA|US,40.84,-124.06
Hazelbank|@|GB,55.24,-3.45
Shanghe|@|CN,37.19,116.87
Pocapaglia|@|IT,44.73,7.88
Neuwerder|@|DE,52.74,12.4
Belm-Vehrte|@|DE,52.34,8.15
Clarksburg|@|CA,44.55,-80.47
Kelso Township|IN|US,39.24,-84.97
Giussago|@|IT,45.28,9.15
Luxemburg|IA|US,42.6,-91.08
Zizur Mayor|@|ES,42.79,-1.69
Holtzwihr|@|FR,48.12,7.42
Black Jack|MO|US,38.8,-90.26
62350 Busnes St-Venant|@|FR,50.59,2.5
Torello|@|ES,42.04,2.27
Aura|@|FI,60.65,22.57
La Chaussaire|@|FR,47.2,-1.15
Collins|IA|US,41.9,-93.31
Stockton Springs|ME|US,44.49,-68.86
Quarto Inferiore|@|IT,44.91,8.29
Werdohl-Eveking|@|DE,51.23,7.73
Petersburg|KY|US,38.18,-85.66
Rexmont|PA|US,40.28,-76.38
Penhook|VA|US,36.98,-79.63
Botzingen|@|DE,48.07,7.72
Le Val du Tignet|@|FR,43.63,6.85
Okemah|OK|US,35.43,-96.28
Rosebud|@|AU,-38.37,144.91
Saucier|MS|US,30.64,-89.13
W. Harrison|IN|US,39.53,-87.42
Manning|@|AT,48.07,13.66
Vernon|MI|US,42.94,-84.03
Flintstone|GA|US,34.94,-85.34
Rånäs|@|SE,61.5,13.37
Yuma|CO|US,40.04,-102.42
Snyder|OK|US,34.66,-98.95
Etagnieres|@|CH,46.6,6.61
Waldbredimus|@|LU,49.56,6.29
Kattenvenne|@|DE,52.11,7.86
Maple Lawn|MD|US,39.15,-76.9
Castelbellino (AN)|@|IT,43.49,13.15
Farrar|@|AU,-12.48,130.99
Ratliff City|OK|US,34.45,-97.51
Burs|@|AT,47.13,9.8
Monticello Conte Otto|@|IT,45.6,11.58
Paris Armes|@|FR,47.46,3.56
Serino|@|IT,40.83,14.91
Diemelsee|@|DE,51.36,8.81
Ellerdorf|@|DE,54.2,9.83
Langeais|@|FR,47.35,0.35
Saint Ouen de Thouberville|@|FR,49.35,0.89
Borgo Ticino|@|IT,45.69,8.6
Annone Brianza|@|IT,45.8,9.33
Kerman|CA|US,36.72,-120.06
La Malhoure|@|FR,48.4,-2.5
Maidieres|@|FR,48.9,6.03
Owens Mill|MD|US,39.35,-76.77
Umberto|@|IT,38.08,14.81
Crantenoy|@|FR,48.47,6.23
Gudbjerg|@|DK,55.15,10.67
Chilton|@|GB2,32.87,-86.67
Oberhummel|@|DE,48.43,11.87
Borsice u Blatnice|@|CZ,48.93,17.57
Hilton Beach|@|CA,46.26,-83.88
Ouroux sur Saone|@|FR,46.73,4.95
Goggenhofen|@|DT,47.95,11.79
Battle Lake|MN|US,47.93,-92.11
Nusse|@|DE,53.67,10.6
Cerisiers|@|FR,48.12,3.49
Kurri Kurri|@|AU,-32.81,151.48
KylmÃ¤lÃ¤|@|FI,64.57,26.3
Kittery Point|MA|US,42.04,-70.67
"Manalapan Township, Monmouth County|NJ|US",40.28,-74.35
Wooloowin|@|AU,-27.42,153.04
Warba|MN|US,47.13,-93.27
Bocairent|@|ES,38.74,-0.6
Lone Grove|OK|US,34.18,-97.26
Peyrilhac|@|FR,45.96,1.12
Terry Hills|@|AU,-41.88,146.41
Parco Emini-Caserta|@|IT,45.43,8.83
San Jose|@|CN,22.67,112.37
Weisham|@|DE,47.91,12.39
Red House|WV|US,38.54,-81.9
Prachuap Khiri Khan|@|TH,12.04,99.75
Weilham|@|DE,48.02,12.73
Lonate Pozzolo VA|@|IT,45.69,8.86
Servaville-Salmonvile|@|FR,49.48,1.26
Smarano|@|IT,46.34,11.11
Mouchan|@|FR,43.9,0.31
Celakovice|@|CZ,50.16,14.76
Para Vista|@|AU,-34.83,138.65
Dilsen-Stokkem|@|BE,51.04,5.71
South Chicago Heights|IL|US,41.48,-87.64
Fockbek|@|DE,54.31,9.58
Flora|IL|US,38.67,-88.47
Medavakkam|@|IN,12.92,80.19
Seven Mile|OH|US,39.48,-84.55
Koylio|@|FI,61.13,22.37
D-56370 Wasenbach|@|DE,50.32,7.95
Noer|@|DE,54.47,10.0
Carey|ID|US,43.31,-113.94
Silchester|@|GB,51.35,-1.07
Honde|@|JA,-12.13,15.13
Stadtplatz|@|AT,48.78,14.99
Auran abad|@|IN,34.38,74.4
Hank|@|NL,52.03,6.11
Lessines|@|BE,50.71,3.83
Camponogara|@|IT,45.38,12.09
"Ballyphehane, Cork|@|IE",51.87,-8.47
Irsch|@|DEX,49.6,6.55
Hannover-Bothfeld|@|DE,51.25,12.11
St. Malo|@|FR,51.05,2.4
Lakitelek|@|HU,46.89,20.0
Parkland|PA|US,40.16,-74.93
"Sudbury, Suffolk|@|GB",52.04,0.73
